	Meta data			
	Physical channel	 Start Time	 Sample Interval	 Sample Count
	Channel 0 (PXI1Slot5/0)	-0.48993584	0.00000704	100000
	Channel 1 (PXI1Slot5/1)	-0.48993584	0.00000704	100000
				
	Data			
Time	Channel 0 (PXI1Slot5/0)	 Channel 1 (PXI1Slot5/1)		
0.00476608	-0.026677015	0.939794261		
0.00477312	-0.028065765	0.938699472		
0.00478016	-0.026399265	0.939246867		
0.0047872	-0.027232515	0.938699472		
0.00479424	-0.025843765	0.938699472		
0.00480128	-0.024177265	0.939794261		
0.00480832	-0.026677015	0.941436444		
0.00481536	-0.026121515	0.938973169		
0.0048224	-0.026121515	0.937604684		
0.00482944	-0.025843765	0.939520564		
0.00483648	-0.027232515	0.938699472		
0.00484352	-0.026954765	0.938699472		
0.00485056	-0.025010515	0.938425775		
0.0048576	-0.024732765	0.941710141		
0.00486464	-0.025843765	0.940615352		
0.00487168	-0.027510265	0.940889049		
0.00487872	-0.026121515	0.940341655		
0.00488576	-0.026954765	0.938152078		
0.0048928	-0.026121515	0.939794261		
0.00489984	-0.026399265	0.938699472		
0.00490688	-0.026954765	0.941710141		
0.00491392	-0.026121515	0.940615352		
0.00492096	-0.025010515	0.941162746		
0.004928	-0.030843265	0.946636689		
0.00493504	-0.028065765	0.939246867		
0.00494208	-0.027232515	0.941710141		
0.00494912	-0.026677015	0.939520564		
0.00495616	-0.027788015	0.938425775		
0.0049632	-0.026677015	0.940341655		
0.00497024	-0.026399265	0.938699472		
0.00497728	-0.026399265	0.939520564		
0.00498432	-0.027510265	0.940615352		
0.00499136	-0.026677015	0.939246867		
0.0049984	-0.027788015	0.940615352		
0.00500544	-0.026954765	0.939794261		
0.00501248	-0.026954765	0.939794261		
0.00501952	-0.025288265	0.938425775		
0.00502656	-0.025843765	0.938425775		
0.0050336	-0.028065765	0.941710141		
0.00504064	-0.027788015	0.938699472		
0.00504768	-0.024732765	0.940341655		
0.00505472	-0.026121515	0.939520564		
0.00506176	-0.027788015	0.936783592		
0.0050688	-0.024455015	0.939246867		
0.00507584	-0.024455015	0.936783592		
0.00508288	-0.026677015	0.938699472		
0.00508992	-0.029732265	0.941436444		
0.00509696	-0.027510265	0.937604684		
0.005104	-0.025010515	0.941436444		
0.00511104	-0.026399265	0.938425775		
0.00511808	-0.026121515	0.939794261		
0.00512512	-0.027510265	0.940067958		
0.00513216	-0.025566015	0.940341655		
0.0051392	-0.026399265	0.939246867		
0.00514624	-0.026954765	0.940341655		
0.00515328	-0.026399265	0.940341655		
0.00516032	-0.026677015	0.941162746		
0.00516736	-0.026399265	0.940615352		
0.0051744	-0.024455015	0.941436444		
0.00518144	-0.027788015	0.940341655		
0.00518848	-0.027788015	0.938425775		
0.00519552	-0.025843765	0.939246867		
0.00520256	-0.023066265	0.936783592		
0.0052096	-0.026121515	0.939246867		
0.00521664	-0.028343515	0.939794261		
0.00522368	-0.027510265	0.938973169		
0.00523072	-0.024177265	0.938973169		
0.00523776	-0.026677015	0.940341655		
0.0052448	-0.025843765	0.937330987		
0.00525184	-0.026954765	0.940067958		
0.00525888	-0.025288265	0.938152078		
0.00526592	-0.025566015	0.939794261		
0.00527296	-0.026399265	0.938152078		
0.00528	-0.027232515	0.937878381		
0.00528704	-0.028065765	0.938699472		
0.00529408	-0.025566015	0.938152078		
0.00530112	-0.026121515	0.940067958		
0.00530816	-0.025566015	0.938425775		
0.0053152	-0.028621265	0.937878381		
0.00532224	-0.027232515	0.939520564		
0.00532928	-0.026121515	0.938973169		
0.00533632	-0.025843765	0.940341655		
0.00534336	-0.026954765	0.937057289		
0.0053504	-0.028343515	0.939520564		
0.00535744	-0.025843765	0.940341655		
0.00536448	-0.023899515	0.934046621		
0.00537152	-0.028621265	0.939520564		
0.00537856	-0.025843765	0.938973169		
0.0053856	-0.025566015	0.937330987		
0.00539264	-0.025288265	0.939246867		
0.00539968	-0.027788015	0.939794261		
0.00540672	-0.026121515	0.939794261		
0.00541376	-0.024177265	0.938699472		
0.0054208	-0.026954765	0.938152078		
0.00542784	-0.027510265	0.939246867		
0.00543488	-0.026677015	0.940067958		
0.00544192	-0.025288265	0.938425775		
0.00544896	-0.025566015	0.940067958		
0.005456	-0.027788015	0.938152078		
0.00546304	-0.028899015	0.941710141		
0.00547008	-0.028343515	0.940615352		
0.00547712	-0.025566015	0.940067958		
0.00548416	-0.026399265	0.941162746		
0.0054912	-0.028899015	0.940615352		
0.00549824	-0.027788015	0.939246867		
0.00550528	-0.026954765	0.938425775		
0.00551232	-0.028343515	0.940067958		
0.00551936	-0.025566015	0.938973169		
0.0055264	-0.025843765	0.937330987		
0.00553344	-0.027510265	0.939520564		
0.00554048	-0.025288265	0.941983838		
0.00554752	-0.026399265	0.939246867		
0.00555456	-0.028343515	0.939246867		
0.0055616	-0.029454515	0.938973169		
0.00556864	-0.029176765	0.939520564		
0.00557568	-0.027232515	0.938973169		
0.00558272	-0.028065765	0.938152078		
0.00558976	-0.028343515	0.939246867		
0.0055968	-0.028065765	0.940341655		
0.00560384	-0.026399265	0.939520564		
0.00561088	-0.025288265	0.938152078		
0.00561792	-0.027232515	0.939520564		
0.00562496	-0.027788015	0.940889049		
0.005632	-0.026399265	0.940615352		
0.00563904	-0.027788015	0.942804929		
0.00564608	-0.027510265	0.940341655		
0.00565312	-0.026954765	0.940615352		
0.00566016	-0.028065765	0.940341655		
0.0056672	-0.026121515	0.938699472		
0.00567424	-0.026954765	0.938699472		
0.00568128	-0.027510265	0.940067958		
0.00568832	-0.028343515	0.939794261		
0.00569536	-0.027788015	0.938425775		
0.0057024	-0.026954765	0.939246867		
0.00570944	-0.028065765	0.939794261		
0.00571648	-0.026954765	0.939794261		
0.00572352	-0.026954765	0.941983838		
0.00573056	-0.026677015	0.939520564		
0.0057376	-0.026121515	0.938699472		
0.00574464	-0.027788015	0.940067958		
0.00575168	-0.029176765	0.937057289		
0.00575872	-0.026399265	0.940341655		
0.00576576	-0.027788015	0.940067958		
0.0057728	-0.027788015	0.938152078		
0.00577984	-0.025288265	0.941710141		
0.00578688	-0.028065765	0.939246867		
0.00579392	-0.028621265	0.939794261		
0.00580096	-0.031676515	0.944994506		
0.005808	-0.027788015	0.938699472		
0.00581504	-0.027788015	0.939794261		
0.00582208	-0.027510265	0.937330987		
0.00582912	-0.028343515	0.940341655		
0.00583616	-0.027788015	0.938973169		
0.0058432	-0.029454515	0.938152078		
0.00585024	-0.026954765	0.938973169		
0.00585728	-0.027788015	0.942257535		
0.00586432	-0.029732265	0.941436444		
0.00587136	-0.028343515	0.940067958		
0.0058784	-0.028899015	0.939520564		
0.00588544	-0.025566015	0.938425775		
0.00589248	-0.026954765	0.939246867		
0.00589952	-0.027788015	0.940889049		
0.00590656	-0.026677015	0.938973169		
0.0059136	-0.027510265	0.936509895		
0.00592064	-0.026677015	0.940067958		
0.00592768	-0.028065765	0.939520564		
0.00593472	-0.029176765	0.940615352		
0.00594176	-0.026121515	0.940067958		
0.0059488	-0.026121515	0.938699472		
0.00595584	-0.026121515	0.937604684		
0.00596288	-0.027510265	0.942257535		
0.00596992	-0.029454515	0.938699472		
0.00597696	-0.026121515	0.938973169		
0.005984	-0.026954765	0.940067958		
0.00599104	-0.029732265	0.940889049		
0.00599808	-0.028899015	0.938152078		
0.00600512	-0.027232515	0.938152078		
0.00601216	-0.029176765	0.938152078		
0.0060192	-0.026677015	0.939520564		
0.00602624	-0.030010015	0.941710141		
0.00603328	-0.027510265	0.940067958		
0.00604032	-0.026677015	0.941162746		
0.00604736	-0.026954765	0.940067958		
0.0060544	-0.027232515	0.939246867		
0.00606144	-0.027510265	0.937878381		
0.00606848	-0.024732765	0.941162746		
0.00607552	-0.025288265	0.936783592		
0.00608256	-0.027788015	0.938973169		
0.0060896	-0.028343515	0.936783592		
0.00609664	-0.026399265	0.940067958		
0.00610368	-0.027232515	0.941162746		
0.00611072	-0.030010015	0.939794261		
0.00611776	-0.029176765	0.940889049		
0.0061248	-0.028343515	0.940341655		
0.00613184	-0.025843765	0.940889049		
0.00613888	-0.028065765	0.937330987		
0.00614592	-0.026954765	0.939246867		
0.00615296	-0.028065765	0.938425775		
0.00616	-0.026399265	0.940067958		
0.00616704	-0.026677015	0.937604684		
0.00617408	-0.027510265	0.940615352		
0.00618112	-0.026399265	0.939794261		
0.00618816	-0.027510265	0.940341655		
0.0061952	-0.028065765	0.940889049		
0.00620224	-0.029176765	0.938425775		
0.00620928	-0.026677015	0.940889049		
0.00621632	-0.026399265	0.938152078		
0.00622336	-0.028621265	0.938699472		
0.0062304	-0.026954765	0.939794261		
0.00623744	-0.025010515	0.935415107		
0.00624448	-0.027788015	0.938152078		
0.00625152	-0.026954765	0.938699472		
0.00625856	-0.026399265	0.938973169		
0.0062656	-0.028899015	0.937330987		
0.00627264	-0.029454515	0.937878381		
0.00627968	-0.025843765	0.940341655		
0.00628672	-0.028621265	0.938425775		
0.00629376	-0.026677015	0.939794261		
0.0063008	-0.027510265	0.940615352		
0.00630784	-0.028343515	0.938973169		
0.00631488	-0.026954765	0.938425775		
0.00632192	-0.027788015	0.940615352		
0.00632896	-0.028065765	0.936783592		
0.006336	-0.028065765	0.941710141		
0.00634304	-0.028065765	0.938152078		
0.00635008	-0.024732765	0.938973169		
0.00635712	-0.027232515	0.939794261		
0.00636416	-0.028065765	0.939794261		
0.0063712	-0.028621265	0.938425775		
0.00637824	-0.026677015	0.940341655		
0.00638528	-0.027510265	0.939246867		
0.00639232	-0.029176765	0.936783592		
0.00639936	-0.027232515	0.939246867		
0.0064064	-0.027232515	0.937057289		
0.00641344	-0.025288265	0.940067958		
0.00642048	-0.026954765	0.940341655		
0.00642752	-0.027788015	0.940889049		
0.00643456	-0.027510265	0.940341655		
0.0064416	-0.027510265	0.938425775		
0.00644864	-0.026954765	0.939246867		
0.00645568	-0.026677015	0.937604684		
0.00646272	-0.027788015	0.937330987		
0.00646976	-0.027232515	0.938973169		
0.0064768	-0.026954765	0.939794261		
0.00648384	-0.026677015	0.938699472		
0.00649088	-0.028343515	0.940341655		
0.00649792	-0.028343515	0.939794261		
0.00650496	-0.025843765	0.936783592		
0.006512	-0.030010015	0.942804929		
0.00651904	-0.026954765	0.940341655		
0.00652608	-0.027788015	0.940341655		
0.00653312	-0.026954765	0.937604684		
0.00654016	-0.028065765	0.937330987		
0.0065472	-0.029176765	0.939246867		
0.00655424	-0.027788015	0.940067958		
0.00656128	-0.027510265	0.940889049		
0.00656832	-0.029732265	0.940615352		
0.00657536	-0.026677015	0.937604684		
0.0065824	-0.027510265	0.938425775		
0.00658944	-0.028343515	0.937604684		
0.00659648	-0.028343515	0.940889049		
0.00660352	-0.027510265	0.938425775		
0.00661056	-0.026677015	0.940889049		
0.0066176	-0.030565515	0.938973169		
0.00662464	-0.026399265	0.938152078		
0.00663168	-0.028343515	0.939520564		
0.00663872	-0.030565515	0.941162746		
0.00664576	-0.028621265	0.939246867		
0.0066528	-0.026954765	0.940067958		
0.00665984	-0.027788015	0.940341655		
0.00666688	-0.029176765	0.939246867		
0.00667392	-0.030565515	0.942804929		
0.00668096	-0.028621265	0.938699472		
0.006688	-0.028621265	0.940341655		
0.00669504	-0.026677015	0.940067958		
0.00670208	-0.030010015	0.941983838		
0.00670912	-0.028343515	0.938425775		
0.00671616	-0.027232515	0.939246867		
0.0067232	-0.028621265	0.938973169		
0.00673024	-0.030565515	0.939520564		
0.00673728	-0.029454515	0.939246867		
0.00674432	-0.028343515	0.940067958		
0.00675136	-0.028065765	0.939520564		
0.0067584	-0.029176765	0.939794261		
0.00676544	-0.026954765	0.940615352		
0.00677248	-0.029454515	0.942531232		
0.00677952	-0.029176765	0.939520564		
0.00678656	-0.026954765	0.938425775		
0.0067936	-0.027788015	0.940615352		
0.00680064	-0.029732265	0.936236198		
0.00680768	-0.028065765	0.940341655		
0.00681472	-0.028343515	0.938973169		
0.00682176	-0.028621265	0.938152078		
0.0068288	-0.027788015	0.938425775		
0.00683584	-0.030843265	0.937057289		
0.00684288	-0.028065765	0.940067958		
0.00684992	-0.028343515	0.937330987		
0.00685696	-0.029176765	0.941436444		
0.006864	-0.028899015	0.939520564		
0.00687104	-0.027788015	0.938425775		
0.00687808	-0.027788015	0.939246867		
0.00688512	-0.028621265	0.938699472		
0.00689216	-0.027510265	0.939520564		
0.0068992	-0.031121015	0.939520564		
0.00690624	-0.030565515	0.940341655		
0.00691328	-0.028343515	0.939520564		
0.00692032	-0.029454515	0.939794261		
0.00692736	-0.028899015	0.939520564		
0.0069344	-0.028343515	0.939246867		
0.00694144	-0.026121515	0.939520564		
0.00694848	-0.026677015	0.939246867		
0.00695552	-0.028343515	0.939520564		
0.00696256	-0.029454515	0.940341655		
0.0069696	-0.029176765	0.940067958		
0.00697664	-0.027232515	0.938699472		
0.00698368	-0.029732265	0.939794261		
0.00699072	-0.028065765	0.939794261		
0.00699776	-0.030010015	0.937604684		
0.0070048	-0.026677015	0.938425775		
0.00701184	-0.027788015	0.937604684		
0.00701888	-0.029732265	0.939520564		
0.00702592	-0.026954765	0.939246867		
0.00703296	-0.029732265	0.938152078		
0.00704	-0.027788015	0.939246867		
0.00704704	-0.028343515	0.938973169		
0.00705408	-0.028621265	0.939520564		
0.00706112	-0.028343515	0.937057289		
0.00706816	-0.028343515	0.938152078		
0.0070752	-0.030843265	0.939246867		
0.00708224	-0.027788015	0.940615352		
0.00708928	-0.028899015	0.938425775		
0.00709632	-0.028899015	0.940067958		
0.00710336	-0.027510265	0.938699472		
0.0071104	-0.027232515	0.937604684		
0.00711744	-0.027510265	0.938973169		
0.00712448	-0.027510265	0.940889049		
0.00713152	-0.028343515	0.939794261		
0.00713856	-0.028621265	0.941162746		
0.0071456	-0.029732265	0.939794261		
0.00715264	-0.029176765	0.938699472		
0.00715968	-0.029454515	0.938973169		
0.00716672	-0.027510265	0.936783592		
0.00717376	-0.028621265	0.939520564		
0.0071808	-0.029176765	0.937057289		
0.00718784	-0.028343515	0.941162746		
0.00719488	-0.029176765	0.940615352		
0.00720192	-0.029176765	0.938152078		
0.00720896	-0.029454515	0.940889049		
0.007216	-0.027510265	0.940067958		
0.00722304	-0.030287765	0.940067958		
0.00723008	-0.031121015	0.940341655		
0.00723712	-0.032232015	0.938425775		
0.00724416	-0.027788015	0.937330987		
0.0072512	-0.029454515	0.939794261		
0.00725824	-0.030010015	0.939794261		
0.00726528	-0.028065765	0.938699472		
0.00727232	-0.031398765	0.938699472		
0.00727936	-0.028343515	0.940341655		
0.0072864	-0.028899015	0.939520564		
0.00729344	-0.030287765	0.939246867		
0.00730048	-0.029176765	0.939794261		
0.00730752	-0.028343515	0.940615352		
0.00731456	-0.029454515	0.939520564		
0.0073216	-0.027788015	0.941162746		
0.00732864	-0.028065765	0.937604684		
0.00733568	-0.028621265	0.938699472		
0.00734272	-0.028343515	0.941710141		
0.00734976	-0.031121015	0.940341655		
0.0073568	-0.030565515	0.939520564		
0.00736384	-0.030010015	0.940067958		
0.00737088	-0.028621265	0.938152078		
0.00737792	-0.028899015	0.940615352		
0.00738496	-0.031676515	0.940341655		
0.007392	-0.028621265	0.937878381		
0.00739904	-0.029454515	0.938425775		
0.00740608	-0.028621265	0.938425775		
0.00741312	-0.028621265	0.937878381		
0.00742016	-0.030565515	0.940889049		
0.0074272	-0.028899015	0.938973169		
0.00743424	-0.030287765	0.939246867		
0.00744128	-0.031121015	0.940341655		
0.00744832	-0.029454515	0.939520564		
0.00745536	-0.030287765	0.939794261		
0.0074624	-0.029176765	0.939520564		
0.00746944	-0.029454515	0.937330987		
0.00747648	-0.029176765	0.938973169		
0.00748352	-0.028065765	0.936783592		
0.00749056	-0.028899015	0.939520564		
0.0074976	-0.030843265	0.940889049		
0.00750464	-0.030287765	0.939520564		
0.00751168	-0.030010015	0.939246867		
0.00751872	-0.030010015	0.941436444		
0.00752576	-0.029176765	0.937878381		
0.0075328	-0.028621265	0.939246867		
0.00753984	-0.030287765	0.938425775		
0.00754688	-0.029732265	0.938152078		
0.00755392	-0.033898515	0.941436444		
0.00756096	-0.029454515	0.939246867		
0.007568	-0.031121015	0.939794261		
0.00757504	-0.028899015	0.939246867		
0.00758208	-0.030010015	0.938152078		
0.00758912	-0.029176765	0.941162746		
0.00759616	-0.028621265	0.938425775		
0.0076032	-0.030843265	0.940341655		
0.00761024	-0.031121015	0.941436444		
0.00761728	-0.028343515	0.938973169		
0.00762432	-0.029176765	0.939794261		
0.00763136	-0.028899015	0.937604684		
0.0076384	-0.030010015	0.939794261		
0.00764544	-0.030287765	0.938152078		
0.00765248	-0.029454515	0.938152078		
0.00765952	-0.029176765	0.943078626		
0.00766656	-0.028065765	0.939520564		
0.0076736	-0.031676515	0.938152078		
0.00768064	-0.029176765	0.939520564		
0.00768768	-0.028899015	0.937330987		
0.00769472	-0.031121015	0.939794261		
0.00770176	-0.029176765	0.940341655		
0.0077088	-0.028899015	0.938973169		
0.00771584	-0.029176765	0.939520564		
0.00772288	-0.028621265	0.939520564		
0.00772992	-0.029454515	0.939794261		
0.00773696	-0.029732265	0.938425775		
0.007744	-0.030565515	0.938699472		
0.00775104	-0.028899015	0.939794261		
0.00775808	-0.031398765	0.937878381		
0.00776512	-0.029454515	0.940341655		
0.00777216	-0.031121015	0.938973169		
0.0077792	-0.029176765	0.938152078		
0.00778624	-0.031398765	0.938425775		
0.00779328	-0.030010015	0.938973169		
0.00780032	-0.029732265	0.940615352		
0.00780736	-0.031398765	0.938699472		
0.0078144	-0.027788015	0.940341655		
0.00782144	-0.029732265	0.941436444		
0.00782848	-0.030843265	0.938152078		
0.00783552	-0.029732265	0.941710141		
0.00784256	-0.030287765	0.940889049		
0.0078496	-0.030010015	0.941162746		
0.00785664	-0.028343515	0.937878381		
0.00786368	-0.029732265	0.940889049		
0.00787072	-0.030843265	0.938973169		
0.00787776	-0.028065765	0.937330987		
0.0078848	-0.030843265	0.938152078		
0.00789184	-0.029454515	0.941162746		
0.00789888	-0.030843265	0.940341655		
0.00790592	-0.030287765	0.940889049		
0.00791296	-0.028621265	0.939246867		
0.00792	-0.030565515	0.940341655		
0.00792704	-0.030287765	0.939794261		
0.00793408	-0.028621265	0.93322553		
0.00794112	-0.028621265	0.937878381		
0.00794816	-0.029454515	0.938973169		
0.0079552	-0.030010015	0.941162746		
0.00796224	-0.031121015	0.938973169		
0.00796928	-0.030843265	0.939520564		
0.00797632	-0.031121015	0.940067958		
0.00798336	-0.027788015	0.937057289		
0.0079904	-0.028899015	0.940341655		
0.00799744	-0.030565515	0.938152078		
0.00800448	-0.031121015	0.940067958		
0.00801152	-0.031398765	0.938425775		
0.00801856	-0.030843265	0.940889049		
0.0080256	-0.030565515	0.939794261		
0.00803264	-0.031676515	0.937878381		
0.00803968	-0.027510265	0.937604684		
0.00804672	-0.028899015	0.938425775		
0.00805376	-0.029732265	0.938425775		
0.0080608	-0.030010015	0.940067958		
0.00806784	-0.030843265	0.939794261		
0.00807488	-0.032232015	0.938152078		
0.00808192	-0.029732265	0.940889049		
0.00808896	-0.029176765	0.936236198		
0.008096	-0.030287765	0.935688804		
0.00810304	-0.029176765	0.939794261		
0.00811008	-0.030287765	0.938973169		
0.00811712	-0.030843265	0.940067958		
0.00812416	-0.031398765	0.939794261		
0.0081312	-0.030010015	0.939246867		
0.00813824	-0.030843265	0.939794261		
0.00814528	-0.030010015	0.939794261		
0.00815232	-0.030843265	0.939520564		
0.00815936	-0.031398765	0.939246867		
0.0081664	-0.028899015	0.939794261		
0.00817344	-0.031954265	0.937878381		
0.00818048	-0.030565515	0.940341655		
0.00818752	-0.031398765	0.938699472		
0.00819456	-0.030843265	0.938699472		
0.0082016	-0.031676515	0.938425775		
0.00820864	-0.032232015	0.938973169		
0.00821568	-0.030287765	0.939246867		
0.00822272	-0.030287765	0.937330987		
0.00822976	-0.030287765	0.940889049		
0.0082368	-0.030287765	0.939520564		
0.00824384	-0.030010015	0.938699472		
0.00825088	-0.032509765	0.939794261		
0.00825792	-0.032509765	0.938425775		
0.00826496	-0.029176765	0.938699472		
0.008272	-0.031121015	0.938425775		
0.00827904	-0.031398765	0.938973169		
0.00828608	-0.030843265	0.940067958		
0.00829312	-0.029732265	0.939520564		
0.00830016	-0.031398765	0.938152078		
0.0083072	-0.030565515	0.938152078		
0.00831424	-0.032232015	0.941710141		
0.00832128	-0.033065265	0.938425775		
0.00832832	-0.031121015	0.938425775		
0.00833536	-0.031398765	0.935962501		
0.0083424	-0.031676515	0.940067958		
